"tconst","averageRating","numVotes","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","parentTconst","seasonNumber","episodeNumber"
"tt3399754",9.6,7,"short","King High Remembers","King High Remembers",0,"2014","\N","40","Biography,Documentary,History",NA,NA,NA
"tt3400010",8.8,2201,"tvMiniSeries","The Roosevelts: An Intimate History","The Roosevelts: An Intimate History",0,"2014","2014","795","Biography,Documentary,History",NA,NA,NA
"tt3400822",5.8,5,"tvEpisode","The Man Who Saw Jesus","The Man Who Saw Jesus",0,"2013","\N","45","History","tt2539740","1","3"
"tt3402180",7.2,14,"tvEpisode","The Legend of Kruger's Millions","The Legend of Kruger's Millions",0,"2013","\N","\N","Biography,Documentary,History","tt2473628","2","4"
"tt3402524",8,5,"tvEpisode","Pokhran-II and Kargil War","Pokhran-II and Kargil War",0,"2013","\N","\N","History,News","tt3246616","1","22"
"tt3403208",5.5,13,"video","Nicholas: The Boy Who Became Santa","Nicholas: The Boy Who Became Santa",0,"1990","\N","30","Animation,Family,History",NA,NA,NA
"tt3403352",5.9,25,"movie","Patria","Patria",0,"2014","\N","88","Drama,History",NA,NA,NA
"tt3403932",5.8,33,"movie","Age of Consent","Age of Consent",0,"2014","\N","88","Biography,Documentary,History",NA,NA,NA
"tt3405250",7.2,11,"tvMiniSeries","Une femme dans la Révolution","Une femme dans la Révolution",0,"2013","\N","\N","History",NA,NA,NA
"tt3406920",7.4,28,"movie","Setenta","Setenta",0,"2013","\N","96","Biography,Documentary,History",NA,NA,NA
"tt3407316",6.8,175,"movie","The Man from Oran","L'Oranais",0,"2014","\N","128","Drama,History",NA,NA,NA
"tt3408154",5.7,29,"movie","Adjátok vissza a hegyeimet","Adjátok vissza a hegyeimet",0,"2007","\N","\N","Documentary,History",NA,NA,NA
"tt3408338",8.2,8,"short","Lightning Strikes Twice: The Real-life Sequel to Moby Dick","Lightning Strikes Twice: The Real-life Sequel to Moby Dick",0,"2013","\N","29","Adventure,Documentary,History",NA,NA,NA
"tt3409848",6.7,5936,"movie","Zama","Zama",0,"2017","\N","115","Drama,History",NA,NA,NA
"tt3410008",7,6,"tvEpisode","Le bruit et la fureur","Le bruit et la fureur",0,"2013","\N","\N","History","tt3405250","1","2"
"tt3410010",7.1,7,"tvEpisode","Le peuple en scène","Le peuple en scène",0,"2013","\N","\N","History","tt3405250","1","1"
"tt3410390",7.6,11,"short","Kosmodrome","Kosmodrome",0,"2014","\N","15","History,Mystery,Sci-Fi",NA,NA,NA
"tt3411586",7.8,13,"videoGame","Expeditions: Conquistador","Expeditions: Conquistador",0,"2013","\N","\N","Adventure,History,War",NA,NA,NA
"tt3412804",6.9,17,"short","The Mink Catcher","The Mink Catcher",0,"2015","\N","12","Drama,History,Short",NA,NA,NA
"tt3413348",6.9,41,"short","Prologue to the Great Desaparecido","Prologo sa ang dakilang desaparacido",0,"2013","\N","31","History,Short",NA,NA,NA
"tt3413554",8.4,507,"tvEpisode","Of Cabbages and Kings","Of Cabbages and Kings",0,"2014","\N","43","Drama,History,War","tt2543328","1","3"
"tt3413598",6,14,"tvEpisode","Grand Canyon Treasure","Grand Canyon Treasure",0,"2013","\N","44","History","tt2521978","2","5"
"tt3413614",6.1,16,"tvEpisode","Vikings in America","Vikings in America",0,"2013","\N","44","History","tt2521978","2","4"
"tt3414274",5.6,271,"movie","Give Back","Esterdad",0,"2013","\N","93","Action,Drama,History",NA,NA,NA
"tt3414666",7.4,17,"short","The Silly Bastard Next to the Bed","The Silly Bastard Next to the Bed",0,"2014","\N","9","Comedy,Documentary,History",NA,NA,NA
"tt3414928",2.8,5,"movie","A Venture in Faith","A Venture in Faith",0,"1992","\N","\N","History",NA,NA,NA
"tt3417870",7.2,1021,"tvEpisode","The Price of Gold","The Price of Gold",0,"2014","\N","78","Biography,Documentary,History","tt1408430","2","16"
"tt3420546",7.5,30,"tvEpisode","Visconti, Fellini, duel à l'italienne","Visconti, Fellini, duel à l'italienne",0,"2014","\N","\N","Biography,Documentary,History","tt5424442","1","17"
"tt3421214",6.6,71,"tvMovie","Dr Blanche's Clinic","La clinique du docteur Blanche",0,"2014","\N","93","Biography,Drama,History",NA,NA,NA
"tt3422240",7.9,103,"movie","Marsha Hunt's Sweet Adversity","Marsha Hunt's Sweet Adversity",0,"2015","\N","101","Biography,Documentary,History",NA,NA,NA
"tt3425898",2.9,211,"movie","Lessons in Dissent","Lessons in Dissent",0,"2014","\N","98","Documentary,History",NA,NA,NA
"tt3426268",6.6,53,"movie","Father Rupert Mayer","Father Rupert Mayer",0,"2014","\N","117","Biography,Drama,History",NA,NA,NA
"tt3426342",5.9,606,"tvSeries","Jodha Akbar","Jodha Akbar",0,"2013","2015","21","Action,Drama,History",NA,NA,NA
"tt3426464",8.2,70,"tvEpisode","U-Boat Base","U-Boat Base",0,"2013","\N","57","Documentary,History,War","tt3325692","1","2"
"tt3427142",7.3,7,"movie","Penny & Red: The Life of Secretariat's Owner","Penny & Red: The Life of Secretariat's Owner",0,"2013","\N","60","Biography,Documentary,History",NA,NA,NA
"tt3427812",8.2,11,"tvEpisode","The Colourful Mr Eggleston","The Colourful Mr Eggleston",0,"2009","\N","\N","Biography,History","tt0237968","13","4"
"tt3428174",7.5,31,"tvEpisode","Who's Afraid of Machiavelli?","Who's Afraid of Machiavelli?",0,"2013","\N","60","Biography,History","tt0237968","22","6"
"tt3429876",5.4,5,"short","Hamilton","Hamilton",0,"2013","\N","6","Biography,Drama,History",NA,NA,NA
"tt3429942",7,20,"movie","Tajouj","Tajouj",0,"1977","\N","78","Drama,History,Romance",NA,NA,NA
"tt3431102",7.4,96,"tvMovie","Helmut Schmidt - Lebensfragen","Helmut Schmidt - Lebensfragen",0,"2013","\N","88","Biography,Drama,History",NA,NA,NA
"tt3431316",8.7,10,"tvEpisode","Amor e Nevoeiro","Amor e Nevoeiro",0,"2014","\N","\N","Drama,History,Music","tt3130002","1","4"
"tt3431798",7,385,"movie","A German Youth","Une jeunesse allemande",0,"2015","\N","93","Documentary,History",NA,NA,NA
"tt3432304",7.8,5,"movie","Schwarzkopf BRD: Martin Luther King in Berlin!","Schwarzkopf BRD: Martin Luther King in Berlin!",0,"2014","\N","90","Documentary,Drama,History",NA,NA,NA
"tt3432698",8.9,17,"movie","Milunka Savic: Heroine of the Great War","Milunka Savic: Heroine of the Great War",0,"2013","\N","60","Action,History",NA,NA,NA
"tt3432824",7.9,8,"short","A Chronicle of Tahrir Square","A Chronicle of Tahrir Square",0,"2014","\N","11","Action,Drama,History",NA,NA,NA
"tt3433584",5.2,41,"video","The Hidden Faith of the Founding Fathers","The Hidden Faith of the Founding Fathers",0,"2010","\N","180","Documentary,History",NA,NA,NA
"tt3436066",7.8,20,"movie","Return of the River","Return of the River",0,"2014","\N","69","Documentary,Drama,History",NA,NA,NA
"tt3437164",1.2,225,"movie","Maldito Amor","Maldito Amor",0,"2014","\N","100","Comedy,History,Horror",NA,NA,NA
"tt3438210",7.5,6,"short","Asmanjas","Asmanjas",0,"2013","\N","22","Drama,History,Short",NA,NA,NA
"tt3438252",8.2,1167,"movie","Apur Panchali","Apur Panchali",0,"2013","\N","97","Drama,Family,History",NA,NA,NA
"tt3439062",7.3,46,"tvMovie","Lone Survivor: Will of the Warrior","Will of the Warrior",0,"2013","\N","28","Documentary,History",NA,NA,NA
"tt3439298",7.8,6,"short","Moses: To Avenge My People","Moses: To Avenge My People",0,"2014","\N","\N","Fantasy,History,Short",NA,NA,NA
"tt3440708",6.8,6,"movie","Brewmore","Brewmore",0,"2015","\N","66","Documentary,History,News",NA,NA,NA
"tt3440920",7.6,8,"short","Torre David","Torre David",0,"2013","\N","22","Documentary,History,News",NA,NA,NA
"tt3441218",6.2,5,"tvSeries","The Greeks: A Journey in Space and Time","The Greeks: A Journey in Space and Time",0,"1980","\N","60","History",NA,NA,NA
"tt3441238",8.3,7,"movie","Shadows From My Past","Shadows from My Past",0,"2013","\N","86","Documentary,Family,History",NA,NA,NA
"tt3441878",8.1,18,"tvSeries","All Your History Are Belong to Us","All Your History Are Belong to Us",0,"2009","2013","\N","History",NA,NA,NA
"tt3442702",9,27,"tvEpisode","Le secret des sept soeurs","Le secret des sept soeurs",0,"2011","\N","\N","Documentary,History,War","tt4964258","\N","\N"
"tt3443818",6.7,9,"short","The Woman Who Came Back","The Woman Who Came Back",0,"2013","\N","9","Animation,Drama,History",NA,NA,NA
"tt3446796",7.1,17,"short","Chain","Chain",0,"2014","\N","22","Drama,History,Short",NA,NA,NA
"tt3447676",5.3,287,"movie","Lonesome Dove Church","Lonesome Dove Church",0,"2014","\N","89","History,Western",NA,NA,NA
"tt3447960",7.7,19,"movie","On the Side of the Road","On the Side of the Road",0,"2013","\N","82","Documentary,History,News",NA,NA,NA
"tt3449040",6.3,3232,"movie","Killer Legends","Killer Legends",0,"2014","\N","86","Crime,Documentary,History",NA,NA,NA
"tt3450138",7.8,8,"tvEpisode","XIII: Der Tod - Part 1","XIII: Der Tod - Part 1",0,"2014","\N","\N","History,Mystery,Thriller","tt2495452","2","12"
"tt3450910",8.7,10,"tvEpisode","Barões","Barões",0,"2014","\N","\N","Drama,History,Music","tt3130002","1","5"
"tt3451624",6.9,43,"movie","Nelson Mandela: The Myth and Me","Nelson Mandela: The Myth and Me",0,"2013","\N","85","Biography,Documentary,History",NA,NA,NA
"tt3451720",6.7,2658,"movie","Francofonia","Francofonia",0,"2015","\N","88","Drama,History",NA,NA,NA
"tt3453360",7.3,14,"tvEpisode","The Lost Spanish Galleon","The Lost Spanish Galleon",0,"2013","\N","\N","Biography,Documentary,History","tt2473628","2","2"
"tt3454424",8,12,"movie","Where Is Anne Frank","Where Is Anne Frank",0,"2021","\N","99","Animation,History",NA,NA,NA
"tt3455126",7.8,13,"movie","André","André",0,"2017","\N","98","Biography,Documentary,History",NA,NA,NA
"tt3455796",8.4,519,"tvMovie","Memory of the Camps","Memory of the Camps",0,"2014","\N","70","Documentary,History",NA,NA,NA
"tt3455822",8,3093,"movie","Night Will Fall","Night Will Fall",0,"2014","\N","75","Documentary,History,War",NA,NA,NA
"tt3456170",8,26,"tvSeries","Greatest Mysteries","Greatest Mysteries",0,"2013","\N","60","Biography,Documentary,History",NA,NA,NA
"tt3456708",7,10,"tvEpisode","Lost Tribe of Menehune","Lost Tribe of Menehune",0,"2014","\N","44","History","tt2521978","2","6"
"tt3457376",7.4,296,"movie","Censored Voices","Censored Voices",0,"2015","\N","84","Documentary,History",NA,NA,NA
"tt3457646",8,5,"short","Changeover","Changeover",0,"2014","\N","11","Documentary,Drama,History",NA,NA,NA
"tt3457692",7.3,37,"movie","The Serbian Lawyer","The Serbian Lawyer",0,"2014","\N","92","Biography,Documentary,History",NA,NA,NA
"tt3457704",6.9,25,"movie","Krov","Krov",0,"2013","\N","62","Documentary,Drama,History",NA,NA,NA
"tt3458118",7.2,244,"movie","Blood on the Mountain","Blood on the Mountain",0,"2016","\N","93","Documentary,History,News",NA,NA,NA
"tt3458196",6.9,167,"movie","Freedom Summer","Freedom Summer",0,"2014","\N","113","Documentary,History",NA,NA,NA
"tt3458220",7.2,37,"movie","This May Be the Last Time","This May Be the Last Time",0,"2014","\N","95","Documentary,Drama,History",NA,NA,NA
"tt3458236",6.6,692,"movie","Lambert & Stamp","Lambert & Stamp",0,"2014","\N","117","Biography,Documentary,History",NA,NA,NA
"tt3460760",7,10,"tvEpisode","Secret Blueprint of America","Secret Blueprint of America",0,"2014","\N","43","History","tt2521978","2","7"
"tt3462896",6.9,352,"movie","Planetary","Planetary",0,"2015","\N","85","Documentary,History",NA,NA,NA
"tt3463028",8,65,"tvEpisode","V2 Rocket","V2 Rocket",0,"2013","\N","57","Documentary,History,War","tt3325692","1","3"
"tt3463034",7.6,62,"tvEpisode","Super Tanks","Super Tanks",0,"2013","\N","56","Documentary,History,War","tt3325692","1","4"
"tt3463040",7.9,58,"tvEpisode","Hitler's Jet Caves","Hitler's Jet Caves",0,"2013","\N","56","Documentary,History,War","tt3325692","1","5"
"tt3463056",7.9,62,"tvEpisode","Fortress Berlin","Fortress Berlin",0,"2013","\N","54","Documentary,History,War","tt3325692","1","6"
"tt3463178",6.9,1112,"tvMovie","Saint Mary","Mariam-e Moghaddas",0,"1997","\N","114","Biography,Drama,History",NA,NA,NA
"tt3463456",6.7,83,"tvEpisode","Aliens in America","Aliens in America",0,"2014","\N","45","Documentary,Fantasy,History","tt1643266","7","2"
"tt3464018",7.3,1035,"movie","Patterns of Evidence: Exodus","Patterns of Evidence: Exodus",0,"2014","\N","115","Documentary,History",NA,NA,NA
"tt3464234",7.7,27,"movie","Black and Cuba","Black and Cuba",0,"2015","\N","83","Adventure,Documentary,History",NA,NA,NA
"tt3465056",7.7,35,"tvEpisode","Jane, Mary and Elizabeth","Jane, Mary and Elizabeth",0,"2012","\N","62","Biography,Documentary,History","tt3363346","1","3"
"tt3465700",6.5,13,"tvEpisode","The Underwater Pyramids","The Underwater Pyramids",0,"2014","\N","44","History","tt2521978","2","8"
"tt3466088",8.4,5,"tvEpisode","Mit der Kamera an der Ostfront 1","Mit der Kamera an der Ostfront 1",0,"2012","\N","\N","Documentary,History","tt2317469","1","7"
"tt3466756",9,23,"short","Figs for Italo","Figs for Italo",0,"2015","\N","19","Drama,History,Short",NA,NA,NA
"tt3466846",7.4,1586,"tvEpisode","The Wayfarer","The Wayfarer",0,"2014","\N","51","Adventure,Drama,History","tt2189461","1","1"
"tt3467380",7.2,3174,"tvSeries","Kurt Seyit ve Sura","Kurt Seyit ve Sura",0,"2014","2014","46","Drama,History,Romance",NA,NA,NA
"tt3467954",7.2,25,"movie","The Force Within Us","The Force Within Us",0,"2013","\N","94","Biography,Documentary,History",NA,NA,NA
"tt3468238",8.7,51,"movie","Afraid of Dark","Afraid of Dark",0,"2014","\N","75","Documentary,History,Music",NA,NA,NA
"tt3468332",8.4,10,"tvEpisode","Punk Rock","Punk Rock",0,"2014","\N","\N","Drama,History,Music","tt3130002","1","6"
"tt3468824",7.3,201,"movie","Golden Five","Golden Five",0,"2016","\N","83","Drama,History,Romance",NA,NA,NA
"tt3469044",6.1,16,"tvMovie","The Cambridge Rapist","The Cambridge Rapist",0,"2010","\N","49","Documentary,History",NA,NA,NA
"tt3469382",8.2,68,"tvMovie","Lincoln@Gettysburg","Lincoln@Gettysburg",0,"2013","\N","55","Documentary,History",NA,NA,NA
"tt3469680",7.6,54,"tvMiniSeries","Britain's Great War","Britain's Great War",0,"2014","\N","59","Documentary,History,War",NA,NA,NA
"tt3470192",7.6,17,"movie","If Only I Were That Warrior","If Only I Were That Warrior",0,"2015","\N","72","Documentary,History",NA,NA,NA
"tt3470734",8.4,14,"short","47 Minutes","47 Minutes",0,"2015","\N","18","Drama,History,Short",NA,NA,NA
"tt3470790",5.9,142,"movie","The Woods Are Still Green","Die Wälder sind noch grün",0,"2014","\N","107","Drama,History,War",NA,NA,NA
"tt3471022",7.2,26,"movie","Café","Café",0,"2014","\N","80","Biography,Documentary,History",NA,NA,NA
"tt3471270",6.2,5,"tvSeries","Seisho Monogatari","Seisho Monogatari",0,"1997","\N","\N","History",NA,NA,NA
"tt3471388",6.3,15,"movie","Ahelepola Kumarihami","Ahelepola Kumarihami",0,"2014","\N","120","History",NA,NA,NA
"tt3471472",8.3,880,"movie","Maharaja Gemunu","Maharaja Gemunu",0,"2015","\N","150","Action,Adventure,History",NA,NA,NA
"tt3471536",6.3,6,"short","Village modèle","Village modèle",0,"2014","\N","10","Fantasy,History,Short",NA,NA,NA
"tt3472392",8.2,5,"tvEpisode","Too $hort","Too $hort",0,"2014","\N","\N","Biography,Documentary,History","tt1334307","6","15"
"tt3474438",6,100,"movie","Little Crusader","Krizácek",0,"2017","\N","87","Drama,History",NA,NA,NA
"tt3474496",6.4,16,"tvEpisode","The Nazi Hunt for Atlantis","The Nazi Hunt for Atlantis",0,"2013","\N","\N","Biography,Documentary,History","tt2473628","2","1"
"tt3474774",7.2,39,"tvEpisode","Cold War Roadshow","Cold War Roadshow",0,"2014","\N","53","Biography,Documentary,History","tt0094416","26","7"
"tt3474776",7.1,134,"tvEpisode","Klansville U.S.A.","Klansville U.S.A.",0,"2015","\N","53","Biography,Documentary,History","tt0094416","27","2"
"tt3474778",7.2,64,"tvEpisode","Ripley: Believe It or Not","Ripley: Believe It or Not",0,"2015","\N","\N","Biography,Documentary,History","tt0094416","27","1"
"tt3476504",7.8,5,"tvEpisode","Muzhanie","Muzhanie",0,"1984","\N","\N","Drama,History","tt0081924","1","2"
"tt3476526",6.7,7,"tvEpisode","Episode #1.1","Episode #1.1",0,"1996","\N","116","Drama,History","tt0112326","1","1"
"tt3476530",6.5,6,"tvEpisode","Episode #1.2","Episode #1.2",0,"1996","\N","125","Drama,History","tt0112326","1","2"
"tt3477404",6.7,11,"tvEpisode","Will Hawaii Sink L.A.?","Will Hawaii Sink L.A.?",0,"2013","\N","44","History,Reality-TV","tt5260528","1","4"
"tt3477406",7.5,11,"tvEpisode","Will Iceland Poison the Skies?","Will Iceland Poison the Skies?",0,"2013","\N","44","History,Reality-TV","tt5260528","1","3"
"tt3477408",7,13,"tvEpisode","Can Krakatoa Stop Time?","Can Krakatoa Stop Time?",0,"2013","\N","44","History,Reality-TV","tt5260528","1","1"
"tt3477410",7.2,8,"tvEpisode","Japanese Death Match","Japanese Death Match",0,"2013","\N","44","History,Reality-TV","tt5260528","1","8"
"tt3477412",6.5,11,"tvEpisode","Ice Age or Hell Fire?","Ice Age or Hell Fire?",0,"2013","\N","43","History,Reality-TV","tt5260528","1","7"
"tt3477414",6,17,"tvEpisode","Asteroid Armageddon","Asteroid Armageddon",0,"2013","\N","44","History,Reality-TV","tt5260528","1","2"
"tt3477418",7.4,8,"tvEpisode","Will Europe Burn in Hell?","Will Europe Burn in Hell?",0,"2013","\N","44","History,Reality-TV","tt5260528","1","5"
"tt3477420",6.2,8,"tvEpisode","The Rockies Built the Atom Bomb","The Rockies Built the Atom Bomb",0,"2013","\N","44","History,Reality-TV","tt5260528","1","6"
"tt3478018",6.9,15,"tvMovie","JFK's Secret Killer: The Evidence","JFK's Secret Killer: The Evidence",0,"2013","\N","\N","Crime,Documentary,History",NA,NA,NA
"tt3478140",7,880,"movie","Torneranno i prati","Torneranno i prati",0,"2014","\N","80","Drama,History,War",NA,NA,NA
"tt3478210",7.5,146,"tvSeries","Mysteries at the Castle","Mysteries at the Castle",0,"2014","\N","42","History",NA,NA,NA
"tt3478510",7.3,850,"movie","1971","1971",0,"2014","\N","79","Documentary,History,Thriller",NA,NA,NA
"tt3480948",8,5,"movie","The Inquiry","The Inquiry",0,"2014","\N","60","History",NA,NA,NA
"tt3481232",7.1,1399,"tvMovie","And the Oscar Goes To...","And the Oscar Goes To...",0,"2014","\N","87","Documentary,History",NA,NA,NA
"tt3483760",5.9,24,"short","You Won't Regret That Tattoo","You Won't Regret That Tattoo",0,"2014","\N","13","Biography,Documentary,History",NA,NA,NA
"tt3484176",7.8,20,"tvEpisode","Lennon: The New York Years","Lennon: The New York Years",0,"2011","\N","\N","Biography,History","tt0237968","17","3"
"tt3484378",8.4,479,"tvEpisode","Eternity How Long","Eternity How Long",0,"2014","\N","44","Drama,History,War","tt2543328","1","4"
"tt3484878",6.9,11,"movie","Türkiye'de Caz","Türkiye'de Caz",0,"2013","\N","100","Biography,Documentary,History",NA,NA,NA
"tt3485320",7.2,15,"tvEpisode","Majestic 12","Majestic 12",0,"2013","\N","\N","Documentary,History,Sci-Fi","tt2433570","2","1"
"tt3485324",7.6,11,"tvEpisode","Nazi UFOs","Nazi UFOs",0,"2013","\N","19","Documentary,History,Sci-Fi","tt2433570","3","15"
"tt3485326",6.9,13,"tvEpisode","Unidentified Submerged Objects","Unidentified Submerged Objects",0,"2013","\N","\N","Documentary,History,Sci-Fi","tt2433570","2","3"
"tt3485334",7.1,15,"tvEpisode","The Kecksburg Incident","The Kecksburg Incident",0,"2013","\N","19","Documentary,History,Sci-Fi","tt2433570","2","2"
"tt3485342",7.6,15,"tvEpisode","The Laredo Incident","The Laredo Incident",0,"2013","\N","\N","Documentary,History,Sci-Fi","tt2433570","2","4"
"tt3485350",6.9,12,"tvEpisode","Soviet UFOs","Soviet UFOs",0,"2013","\N","\N","Documentary,History,Sci-Fi","tt2433570","2","5"
"tt3485354",7.1,13,"tvEpisode","Fatal Encounters","Fatal Encounters",0,"2013","\N","\N","Documentary,History,Sci-Fi","tt2433570","2","6"
"tt3485358",6.7,11,"tvEpisode","Aliens and Civilization","Aliens and Civilization",0,"2013","\N","\N","Documentary,History,Sci-Fi","tt2433570","2","7"
"tt3485360",7.2,10,"tvEpisode","Alien Bodies","Alien Bodies",0,"2013","\N","19","Documentary,History,Sci-Fi","tt2433570","3","16"
"tt3485368",6.4,11,"tvEpisode","Bedroom Invaders","Bedroom Invaders",0,"2013","\N","\N","Documentary,History,Sci-Fi","tt2433570","2","9"
"tt3485374",7.8,13,"tvEpisode","Alien Messages","Alien Messages",0,"2013","\N","\N","Documentary,History,Sci-Fi","tt2433570","2","10"
"tt3485376",6.2,9,"tvEpisode","Blackouts!","Blackouts!",0,"2013","\N","\N","Documentary,History,Sci-Fi","tt2433570","2","11"
